"Id_Utilisateur","Type","Date","Mise_à_Jour","Domaine_D'activité","Branche","Niveau_D'étude","Titre_Étude","Location","Mobilité","Tarif_Journalier_Minimum","Tarif_Journalier_Maximum","Tarif_Heure_Minimum","Tarif_Heure_Maximum","Expériences","Visibilité","Pourcentage_Profil_Complété","Import_LinkedIn","Années_D'expériences","Done","Géographie"
"62b46537b92b4e1a8ec3656a","expert","23/06/2022","2022-12-03T11:00:00.0810000","Enseignement / Recherche / Formation","Autre","Inconnu","Inconnu","Lille, Hauts-de-France, France","Locale","null","null","null","null","[{""date"":1630447200000,""dateEnd"":"""",""city"":""Lille"",""company"":""GIP FCIP de Lille"",""job"":""Formateur Anglais BTS en UFA"",""description"":""Enseignement de l'anglais en sections BTS en alternance (NDRC, MCO, CCST, ASSU)""},{""date"":1230764400000,""dateEnd"":"""",""city"":""Métropole lilloise"",""company"":""Vincent LEFEBVRE"",""job"":""Formateur Indépendant d'Adultes - Anglais"",""description"":""Enseignement de l'anglais à des salariés du privé comme du public, à des demandeurs d'emploi, en centres de formation comme en entreprises ou dans des administrations.""}]","FALSE","67","TRUE","10 à 20 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b42b4bb92b4e1a8ec36509","expert","23/06/2022","2023-01-25T09:00:00.7170000","Informatique / Télécoms","Marketing et communication","Inconnu","Inconnu","Bordeaux, Nouvelle-Aquitaine, France","Locale","600","900","75","115","[{""description"":""#Coach Agile : \n- Facilitation d'ateliers d'intelligence collective & formations autour de l'Agilité (PO, Scrum Master, Management 3.0, Team member) dans le cadre de formations dédiées comme d'événements d'entreprise (hackathon)\n#Product Manager/Product Owner :\n- Identification du Product Market Fit via une phase de Product Discovery importante (ateliers de Design Thinking, interview des parties prenantes, élaboration des customer segments, ...)\n- Organisation du Design Sprint sur un ciblage donné ; Conception de la roadmap produit & gestion du Backlog\n- Préparation du Product Launch (formation parties des prenantes internes, élaboration des KPI & préconisations pour la campagne de lancement)"",""company"":""Lina Daniel Consulting, Coaching & Mentoring"",""job"":""Agile Coach, Facilitator & Digital Mentor"",""date"":1635721200000,""dateEnd"":null,""url"":"""",""city"":""Bordeaux, Nouvelle-Aquitaine, France""},{""description"":""Contexte #Gestion de projets Design to Code auprès de startups multi-sectorielles...","FALSE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62b40688b92b4e1a8ec364c5","expert","23/06/2022","2023-01-25T09:00:00.3870000","Enseignement / Recherche / Formation","Autre","Inconnu","Inconnu","Lille et périphérie","Régionale","400","1000","50","200","[{""description"":""Missions:\nAccompagner au lancement d'une démarche RSE. Former et sensibiliser au Développement Durable. Animer des ateliers à thème cf fresque du climat, fresque de la biodiversité.... Créer des fresques.\n Concevoir des formations sur mesure en Environnement , Développement Durable et RSE ."",""company"":""FORMA HOME"",""job"":""Consultante Formatrice Développement Durable et RSE"",""date"":1648764000000,""dateEnd"":null,""url"":"""",""city"":""Villeneuve-d'Ascq, Hauts-de-France, France""},{""description"":""Missions:\n- Alimenter une plateforme digitale d'accompagnement à la RSE (contenus divers et organisation / animation hebdomadaire de webinaires) et contribuer à la promotion de l'offre d'accompagnement  Oikos Impact\n- Créer un réseau d'acteurs RSE partenaires sur le territoire Hauts de France et animer la communauté\n- Accompagner les organisations dans la prise de conscience et l'amélioration de leur impact et création d'événements sur mesure\n- Concevoir et animer des formations en Développement Durable...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b3218ab92b4e1a8ec36460","expert","22/06/2022","2023-11-10T10:43:17.8230000","Commerce / Négoce / Distribution","Marketing et communication","Bac5","Master Management de la RSE - ESI Paris","Lille, Hauts-de-France, France","Locale","800","1000","60","100","[{""date"":1640991600000,""dateEnd"":1672441200000,""company"":""Consultant"",""job"":""Chef de projet RSE "",""descriptionExp"":""Définition et animation de la feuille de route numérique responsable d'une DSI (500 personnes):\r\n- sensibilisation aux enjeux du numérique responsable\r\n- mise en place d'un réseau d'ambassadeurs\r\n- animation des porteurs de projet (éco-conception, achats responsables, mesure empreinte IT, suivi des kpis, inclusion sociale, ...)\r\n- veille et communication""},{""date"":1630447200000,""dateEnd"":1640905200000,""company"":""Bartle"",""job"":""Analyste RSE "",""descriptionExp"":""Missions de conseil en RSE :\r\n- élaboration d'un module de formation RSE pour les collaborateurs\r\n- définition d'une offre marketing durable\r\n- proposition d'une démarche RSE adaptée aux PME | PMI plébiscitée!""},{""date"":1612134000000,""dateEnd"":1627682400000,""company"":""GPK Services"",""job"":""Chargée de mission RSE"",""descriptionExp"":""Mise en oeuvre de la politique RSE:\r\n- Pilotage de la 1ère évaluation Ecovadis (médaille Silv...","TRUE","1","TRUE","+ de 25 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b2fda0b92b4e1a8ec36416","expert","22/06/2022","2022-07-06T12:30:00.1340000","Enseignement / Recherche / Formation","Marketing et communication","Inconnu","Inconnu","Lille et périphérie","Régionale","250","500","32","100","[{""date"":1643670000000,""dateEnd"":1653948000000,""city"":""Lens, Hauts-de-France, France"",""company"":""IUT de Lens"",""job"":""Chargé de TD"",""description"":""Cours et TD : Cours initiés/intermédiaires en MS Excel""},{""date"":1643670000000,""dateEnd"":1648677600000,""city"":""Lille, Hauts-de-France"",""company"":""Les négociales"",""job"":""Membre de jury / Coach"",""description"":""- Membre de jury à la 33ème édition du concours national #Lesnegociales\n- Coaching de nos 7 étudiants candidats au concours (6000 candidats)\nRésultats : 1 demi-finaliste et 1 quart-finaliste. \n\n\n\n@les-negociales @lesnegocialesnord\n#lesnegociales #negociations""},{""date"":1546297200000,""dateEnd"":1569880800000,""city"":""Wingles"",""company"":""LGT Voltaire"",""job"":""Enseignant BTS NDRC,Tourisme"",""description"":""- Digitalisation\n- Négociation et relation client\n- Cadre Organisationnel et Juridique des Activités Touristique (COJAT)\n- Droit (Terminal L )\n""},{""date"":1504216800000,""dateEnd"":1580425200000,""city"":""Douai"",""company"":""GRETA"",""job"":""Formateur en informati...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b209d0b92b4e1a8ec36324","expert","21/06/2022","2022-12-20T15:03:03.6180000","Enseignement / Recherche / Formation","Autre","Bac3","Inconnu","Bordeaux et périphérie","Locale","250","510","45","70","[{""date"":1663192800000,""dateEnd"":1673737200000,""city"":""Bordeaux"",""company"":""ISCOM"",""job"":""Enseignante en enseignement supérieur - Infographie / Identité Visuelle"",""description"":""Enseignement hebdomadaire des logiciels spécifiques aux métiers de la Communication (Photoshop, \nIllustrator) et accompagnement de projets d’identité visuelle de niveau 4.""},{""date"":1643670000000,""dateEnd"":1672441200000,""city"":""Bordeaux"",""company"":""Prium Formation - Portage salarial pour formateur"",""job"":""Formatrice Infographie Stylisme"",""description"":""Enseignement et formation aux logiciels professionnels Adobe Photoshop et Adobe Illustrator\nau sein d’un organisme agrée par le fond d’assurance Formation, le CPF et Pôle emploi.""},{""date"":1601503200000,""dateEnd"":1672441200000,""city"":""Bordeaux, Nouvelle-Aquitaine, France"",""company"":""IBSM Mode & Marketing"",""job"":""Enseignante en enseignement supérieur - Infographie / Styliste"",""description"":""Enseignement hebdomadaire des logiciels spécifiques aux métiers de la mode (Photoshop, Illust...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62b1bd26f03c676bf57404f8","expert","21/06/2022","2022-07-06T08:02:00.1370000","Informatique / Télécoms","Informatique et Cybersécurité","Inconnu","Inconnu","Lille et périphérie","Nationale","250","1600","10","200","[{""date"":1643670000000,""dateEnd"":"""",""city"":""Lille"",""company"":""Freelance"",""job"":""Consultant formateur en cybersécurité "",""description"":""Sensibilisation, IoT, Cloud Computing, RGPD\nCoaching de Directeurs Commerciaux Régionaux\nBusiness Development en cybersécurité\nRSE\n""},{""date"":1551394800000,""dateEnd"":1651356000000,""city"":""Lille"",""company"":""Atempo"",""job"":""Regional Channel Sales Manager"",""description"":""Gestion de la région Grand Nord\n130 Commerciaux à manager\n12 Chefs des ventes à coacher\nFormations et conférences en région \nOutils de prospections\nCampagne de Mailing\nGestion Marketing""},{""date"":1435701600000,""dateEnd"":1548889200000,""city"":""Région de Lille, France"",""company"":""Porcelanosa"",""job"":""Responsable commercial régional"",""description"":""- Management de l'équipe des commerciaux sédentaires (5 personnes) et des commerciaux itinérants (3 personnes) ainsi que du service logistique.\n\n\n- Recrutements (via linkedin ou en partenariat avec cabinet de recrutement).\n\n\n- Structuration du plan de vent...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b0d37af03c676bf5740407","expert","20/06/2022","25/01/2023 09:00:01","Enseignement / Recherche / Formation","Marketing et communication","Inconnu","Inconnu","Lille, France","Locale","150","1560","55","195","[{""date"":1604271600000,""dateEnd"":1630360800000,""city"":""Roubaix"",""company"":""UFA Jean Moulin"",""job"":""Formatrice en BTS MCO (Management Commercial  Opérationnel)"",""description"":""Matières : \n- Animation et Dynamisation de l’Offre Commerciale (étudiants de 1ère année de BTS)\n- Développement de la Relation Client et Vente Conseil (1ère année)\n\nTâches : \n- Préparation des cours et leur enseignement\n- Encadrement des élèves\n- Préparation et correction des évaluations\n- Contrôle en cours de formation\n""},{""date"":1604271600000,""dateEnd"":1625004000000,""city"":""Orchies"",""company"":""UFA Notre Dame de la Providence "",""job"":""Formatrice en Economie-Gestion"",""description"":""Niveaux : \n- Mise A Niveau en Hôtellerie-Restauration\n- Mention Complémentaire Boulangerie Spécialisée\n- Mention Complémentaire Pâtisserie Glacerie Chocolaterie Confiserie\n\nTâches : \n- Préparation des cours et leur enseignement\n- Encadrement des élèves\n- Préparation et correction des évaluations\n- Préparation et surveillance d'examens blan...","TRUE","1","FALSE","Inconnu","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b071f594bf604e68e19fc1","expert","20/06/2022","2023-01-25T09:00:00.9310000","Commerce / Négoce / Distribution","Ressources Humaines","Inconnu","Inconnu","Inconnu","Régionale","750","1350","55","300","[]","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62b0580394bf604e68e19fa4","expert","20/06/2022","2023-11-15T11:03:00.1150000","Services aux entreprises","Direction et Administration","Bac5","DESS Communication Politique et Sociale - Panthéon Sorbonne","Paris, France","Internationale","700","1500","100","200","[{""date"":null,""dateEnd"":null,""city"":""Paris"",""company"":""Démoscopie"",""job"":""Directeur en charge du pôle Market research B2B et Technologies - Membre du Comité de direction"",""description"":""Développement du département des Etudes de marché B2B et nouvelles technologies de cette société d'études de marché de 60 personnes.\nEncadrement d'une équipe de 5 personnes.\n10M Francs (1,5 M€) de CA annuel.\nRéalisation d'interventions pour le compte de grands comptes comme France Telecom, Esso, Caisse des Dépôts, SFR, Bouygues Telecom, Crédit lyonnais, ...\nEtudes qualitatives, quantitatives, Desk research.""},{""date"":null,""dateEnd"":null,""city"":""Levallois Perret"",""company"":""MSM (devenue June Marketing)"",""job"":""Directeur général"",""description"":""Management, organisation et développement de cette société d'études de marché, spécialisée dans les études qualitatives.\nEquipe de 30 personnes. CA de 5M€.\nDéveloppement de nouveaux marché, ré-organisation de l'équipe, progression du CA.""},{""date"":null,""dateEnd"":null,""city"":""Pari...","TRUE","1","FALSE","20 à 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[2.3522219,48.856614]}}"
"62b0387d94bf604e68e19edf","expert","20/06/2022","2022-09-29T06:59:54.0420000","Agroalimentaire / Agriculture","Commerce","Bac5","DESCAF","Bordeaux, France","Régionale","720","1000","100","125","[{""date"":1538344800000,""dateEnd"":1659045600000,""city"":""VAL DE LIVENNE"",""company"":""TUTIAC"",""job"":""Directeur commercial FRANCE"",""description"":""Grande Distribution\n- Négociation et Animation des centrales d'achat nationales et régionales ( Leclerc, Intermarché, Auchan, Système U, Carrefour, Aldi, etc..)\n- Gestion et Négociation des Marques Distributeurs ( Auchan, Scamark, Système U)\n- Management , Formation, Animation de l’équipe de vente\n\nCircuit Traditionnel, CHR\n- Négociation et Animation des centrales nationales Grossistes Cash and Carry et chaines de cavistes nationales\n- Management , Formation, Animation des l’équipe de vente , de 6 boutiques , de l’équipe E-commerce et de l’équipe Bistro \n\n- Elaboration des budgets et objectifs annuels""},{""date"":1480546800000,""dateEnd"":1538344800000,""city"":""Lugon-et-l’Île-du-Carnay, Aquitaine, France"",""company"":""UNION DE PRODUCTEURS DE LUGON"",""job"":""Directeur général"",""description"":""-  Direction générale de la Cave de LUGON de 2016 à 2018\nGestion administrati...","TRUE","1","TRUE","20 à 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62afff8f1af84f2e05cd48b0","expert","20/06/2022","2022-12-03T11:00:00.0969998","Industrie","Production","Inconnu","Inconnu","Langon, France","Locale","500","800","null","null","[]","FALSE","67","FALSE","+ de 30 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.245126,44.555419]}}"
